,nodeId,Id,ASIN,group,salesrank,totalSimilar,s1,s2,s3,s4,s5,totalReview,avgRate,totalVote
6874,6874,140122,B00004YS92,Video,25530,5,B000059HI1,B00004YS91,B000059HI2,B00004YS93,B00005U16S,0,0,0
6875,6875,140139,B000063S6J,Video,1633,5,B000063UYO,B000063UYM,B000063UYP,B000063UYN,B0001Z935C,28,4.5,190
6876,6876,140140,B000063S6K,Video,15312,5,B000063UYO,B000063UYP,B000063UYN,B000063UYL,B000063UYK,15,4,57
6877,6877,140143,B000063S6N,Video,1372,5,B000063UYM,B000063UYL,B000063UYN,B000063UYK,B00008G8WB,12,4.5,32
6878,6878,140145,B000063S6L,Video,9667,5,B000063UYO,B00008G8W6,B000063UYL,B000063UYM,B000063UYP,7,4.5,14
6879,6879,140146,B000063S6M,Video,4163,5,B000063UYP,B000063UYM,B000063UYL,B000063UYK,B000063UYN,20,4.5,89
6880,6880,140149,B000063S6P,Video,18765,5,B00028A672,B0001IN08A,B000063UYQ,B00004VVPG,B00004STFF,23,4,238
6881,6881,140188,B00004YS9Q,Video,46396,5,B00004YS9N,B00008J2U2,B0002M5TRU,B00005OCKP,B000065B05,5,4.5,21
6882,6882,140264,0800102266,Video,24284,5,B000059PPI,B0006GQMC8,B0002IQMAM,B0007TKNGA,0783114893,11,3.5,30
6883,6883,140266,6303696619,Video,34938,0,,,,,,0,0,0
6884,6884,140269,B0000633UY,Video,39198,5,B00007AJF4,B0002XL20C,0800177177,B00009XN3R,1573470473,32,4,118
6885,6885,140272,B0000633US,Video,54955,5,B00005UQ6E,B00006FD91,B00005NB8H,B0007D4M8G,B00062IZTA,6,4.5,7
6886,6886,140273,B0000633UP,Video,41817,5,B00006FD8Y,B0000633QL,B00008R9KQ,B00007L4O7,B00009RGBC,1,5,0
6887,6887,140275,B0000633UU,Video,35894,5,B000059HC8,B00004U2NJ,B00005U15A,B000055Y0P,B000056KN3,1,5,1
6888,6888,140279,6304239297,Video,14738,5,B000305ZYS,B0002JP2OI,B00003CWQL,B00005JKGO,B000305ZXO,43,4,628
6889,6889,140280,B0000633UM,Video,46167,5,B00008R9KQ,B0000633QO,B00006FD8Y,B00009RGBC,B00007L4O7,3,5,15
6890,6890,140298,B00005NKW9,Video,43838,5,6303206557,6303206573,6303381251,B00005Y78F,B00005Y783,2,4,7
6891,6891,140349,B00005NP8P,Video,4057,4,0312421702,0385337388,0060937092,6304462972,,1,5,2
6892,6892,140368,6301722329,Video,84767,0,,,,,,0,0,0
6893,6893,140392,6304907672,Video,27172,5,0793903270,066422590X,0664224199,0767739590,6304907702,7,4,18
6894,6894,140459,B00007AJLF,Video,5094,5,B000085EF7,B000085EF6,B0000TG9ZG,B00005JMAY,B00007ELG3,25,3,108
6895,6895,140461,6304254016,Video,45793,0,,,,,,2,4.5,31
6896,6896,140476,6303944809,Video,35125,5,6303574254,6303954383,630417960X,6304925107,6304458770,5,5,34
6897,6897,140480,B00007AJLH,Video,24435,5,B00007AJGL,078683384X,078684552X,078684504X,0786845546,3,3,29
6898,6898,140487,6302503507,Video,7286,5,630325764X,6305095469,079073608X,6300185869,B00005KHJP,42,4.5,161
6899,6899,140576,1573309958,Video,8135,5,0738920533,B00006LPBZ,0784017875,B00004XPQ0,B0001LJCSE,66,4.5,230
6900,6900,140608,6301913736,Video,30450,5,6301785231,6302645964,6300222985,6300222977,6303816681,8,4,82
6901,6901,140661,0764004689,Video,50924,5,B00018D3ZA,B00009PY48,B00000IBRO,B000087F1Q,B00018LTDI,11,2.5,21
6902,6902,140684,6303382932,Video,8180,5,6305047510,6302923018,6300208397,6304039441,6304153171,9,4.5,36
6903,6903,140693,6305812314,Video,25927,5,B00000IQC6,B00007AJF9,6305252564,B0000B1A58,B0001KL5M6,25,4.5,209
6904,6904,140711,0967950708,Video,220,5,6304212720,1577422112,B000007QTM,B000007QTN,6304947119,4,4,30
6905,6905,140743,B00005BACV,Video,48824,1,B00000JVRF,,,,,0,0,0
6906,6906,140753,B00003IPFE,Video,41240,3,1574923706,1574923714,1574923307,,,1,5,8
6907,6907,140769,0971159513,Video,21848,5,0971159505,1583331689,6302534615,1556433875,097036332X,1,4,11
6908,6908,140786,6304233329,Video,30700,5,B0000C23HK,6303937888,B00020HB0A,1572521961,6303300987,3,3,16
6909,6909,140822,6304749112,Video,28556,5,B0000714B6,B0001AW106,6302587735,B0000714B9,B0002TSZN8,15,4.5,124
6910,6910,140847,6304612958,Video,6208,5,B0006GAOTA,B0001V6ZJI,B0006J240O,B0008KLV9G,B0001Y4LEQ,1,4,5
6911,6911,140889,B000055WGT,Video,25931,5,B00005AUK0,6304078005,B000068TPE,B00000K39G,B00005AUK4,1,4,11
6912,6912,140892,B00005V6ET,Video,45967,0,,,,,,6,4.5,16
6913,6913,140924,6305435197,Video,30587,5,6305434190,6305434239,6305434220,6305434182,6305434204,6,5,22
6914,6914,140929,B00005K9F2,Video,42435,5,B00005TRZM,6305944326,B0001WTWOC,B00005AAEF,B00005U8F3,2,5,12
6915,6915,140957,0784011451,Video,20050,5,0784011443,B00002E227,B000244EX8,B00023P4II,B000069HZU,7,3.5,44
6916,6916,140987,6300185338,Video,16462,2,6301954807,B00003OSTW,,,,4,3.5,33
6917,6917,140992,B00006II74,Video,81593,0,,,,,,0,0,0
6918,6918,141012,6303990681,Video,31982,5,6303990703,6304189311,6304088108,6304088094,6304088124,6,5,39
6919,6919,141024,6303128998,Video,32579,0,,,,,,5,4.5,47
6920,6920,141045,6305256896,Video,10804,5,B00009WVSJ,6305744475,B00007AJGM,B00003CXIY,B000069CF0,68,4.5,198
6921,6921,141056,6303450156,Video,25241,5,6302761271,B00028G7J8,6302045215,0312113692,B000255LAM,6,4,23
6922,6922,141066,B00005QZ7T,Video,21012,0,,,,,,2,5,6
6923,6923,141070,630513832X,Video,24418,5,B0002MFG7S,B0001HAGSI,B00002CGGH,B00009MEB8,B0002MPQRS,2,3.5,55
6924,6924,141080,630200909X,Video,30247,0,,,,,,3,2.5,16
6925,6925,141164,B000066AXD,Video,2917,5,6305216088,B00003CXA2,B00003CWL6,B0000YEEGM,B00003CXE7,645,4,4172
6926,6926,141180,B00005BJWS,Video,25248,5,B00009PJT0,B0002ABU5C,B000035Z3G,B000055XMI,B00005QW62,65,3.5,245
6927,6927,141202,6300270599,Video,9684,0,,,,,,20,4,21
6928,6928,141203,6304118392,Video,22955,5,B00006FDCF,B000068DBC,B00008975Z,6305327041,B00004RJ74,318,3.5,1833
6929,6929,141290,B00005MAM9,Video,24947,2,B00029NKS8,0767025512,,,,4,5,22
6930,6930,141305,6304364342,Video,62702,0,,,,,,0,0,0
6931,6931,141312,1878560166,Video,73316,0,,,,,,0,0,0
6932,6932,141320,6301967437,Video,18424,0,,,,,,4,4,43
6933,6933,141355,6303878415,Video,61429,5,B000069HOZ,B00006AUHJ,B0000844IX,B00008G7EF,B0002M5U6A,10,4.5,52
6934,6934,141370,1571421505,Video,108947,0,,,,,,0,0,0
6935,6935,141383,6304331851,Video,800,5,630522577X,6305280770,B00005N7YZ,6305320837,B000002KHD,51,3.5,488
6936,6936,141398,6303686818,Video,2291,5,6302799155,6302824443,0783200870,6301697103,6300262324,9,4.5,35
6937,6937,141430,630433432X,Video,59049,0,,,,,,8,5,1
6938,6938,141452,B00000F9AH,Video,36672,0,,,,,,2,5,1
6939,6939,141483,6305302499,Video,29562,5,B00006CXI3,B0002RQ2XA,B00005R86F,B0001XAQ7I,6304498977,92,4.5,162
6940,6940,141501,B00005B221,Video,33253,5,B0000648Y6,B00004ZDMM,B00004REOG,B00005UW81,B00006IUFW,32,4,138
6941,6941,141544,B00005OBQ7,Video,17211,5,B00009YP7O,B00005RI8F,B00009YP7S,0964982811,B00005TZYB,8,4,33
6942,6942,141584,630408434X,Video,7465,5,0156372088,6300186121,6302878527,B00005BJY5,B0007TKOAA,3,4,13
6943,6943,141586,B00005KI3S,Video,12672,5,B0000648Y2,B0000648Y4,B0000687DT,B00006FMBP,B0000648Y5,4,5,12
6944,6944,141587,B00005KI3Q,Video,2558,5,B0000687DQ,B0000648Y4,B0000687DT,B00006FMBP,B00006LPE2,16,5,41
6945,6945,141588,B00005KI3R,Video,8359,5,B0000648Y2,B0000687DQ,B0000648Y4,B0000687DT,B00006FMBQ,6,3.5,31
6946,6946,141589,B00005KI3V,Video,20821,5,B0000648Y2,B0000648Y4,B00007L4MT,B00006LPE2,B00005AR4P,4,5,7
6947,6947,141590,B00005KI3T,Video,16483,5,B0000648Y2,B0000687DQ,B00006FMBQ,B0000648Y4,B00007L4MT,4,5,12
6948,6948,141591,B00005KI3U,Video,20274,5,B0000648Y2,B00006FMBQ,B00007L4MT,B0000648Y4,B0000687DQ,1,5,2
6949,6949,141592,B00005KI3X,Video,33722,5,B0000648Y4,B0000687DT,B0000687DQ,B0000687DS,B0000648Y2,0,0,0
6950,6950,141593,B00005KI3W,Video,8999,5,B0000648Y2,B0000687DT,B0000687DQ,B00006FMBP,B00006FMBQ,5,5,30
6951,6951,141594,B00005KI3Z,Video,48555,0,,,,,,0,0,0
6952,6952,141653,630495297X,Video,58385,0,,,,,,3,5,2
6953,6953,141720,6304468164,Video,3656,5,6304468156,B00004GP6J,6304794509,B000059HIV,B00006HAZE,19,4.5,83
6954,6954,141738,6302932874,Video,42539,5,B000034DDL,B0001DMU86,B000056B03,B000094Q1L,B0002P194E,11,5,56
6955,6955,141756,B00004W1AH,Video,53458,5,B00005AFSU,B00003RQNX,B000244F2S,B0006H32DY,B0002JP1VW,2,5,38
6956,6956,141778,0780619544,Video,13345,5,B0001HAGSI,B0002MPQRS,B00005QW5T,B00004U104,B00009MEB8,39,4.5,298
6957,6957,141803,6304411391,Video,31992,5,B000063K2Q,6305918880,B0002XNSZE,B000069HZU,B000063US1,14,3.5,61
6958,6958,141822,B00004W3Y6,Video,11671,0,,,,,,1,4,2
6959,6959,141841,6302824478,Video,3164,5,6302814103,6302824508,6302875072,6303019765,6302824494,7,3.5,23
6960,6960,141895,B000003KLM,Video,12759,5,6305428506,B000031VPM,B0001Z37IG,B00005R5GM,6304698674,13,3,65
6961,6961,141903,6304480105,Video,60444,0,,,,,,1,5,0
6962,6962,141907,6301920341,Video,28116,5,B000022TSH,0790734850,079073219X,B00009Y3PV,B00002VWE0,25,4,147
6963,6963,141928,6301426983,Video,25377,1,630192391X,,,,,1,5,12
6964,6964,141935,6303386687,Video,21131,5,B0001JXPSO,B0001IN0MQ,B0001NBMIK,B00005AFSB,6305307156,28,4.5,91
6965,6965,141963,B00006RJEQ,Video,61192,5,B00006RCKT,B00005Q2YN,B000088NS4,B0002ERWR8,B0002XEDBW,8,3.5,37
6966,6966,141986,6304636962,Video,1536,5,B000096I8W,B0000646UC,B000096I8V,B0000TQS84,B00013F2JA,10,3.5,72
6967,6967,142030,B0000635YB,Video,21339,5,B00006B1HI,B00006BS70,B0000A02UG,B000067IZM,B00005R87A,12,4,250
6968,6968,142051,6302487803,Video,40987,0,,,,,,2,4,22
6969,6969,142061,B00000IMBN,Video,61849,0,,,,,,4,3.5,21
6970,6970,142073,6304474652,Video,14004,5,B00003CX77,6304765266,0790750422,B00006ZXSI,B0000AOV4I,102,4.5,323
6971,6971,142077,6302658373,Video,22240,3,B00013F38K,B0006BAWYM,6302817668,,,7,2.5,33
6972,6972,142080,B0000635Y9,Video,54329,0,,,,,,2,4,3
6973,6973,142082,B0000635Y8,Video,25121,0,,,,,,1,5,27
6974,6974,142096,6300214044,Video,6635,5,B000063JDE,B000060MWU,B00062IVM6,B00004Z4SD,B00005JKJA,94,4.5,361
6975,6975,142120,6301966627,Video,20273,4,6303295290,B00003OSTW,630121613X,192973221X,,2,3,39
6976,6976,142149,6304369379,Video,107318,0,,,,,,11,3,33
6977,6977,142151,630344766X,Video,15483,5,6303447627,B000051S73,0553097741,B00000IBMH,1595140395,11,4,123
6978,6978,142171,0792834976,Video,5825,5,6305133409,B00005A3KS,0792838041,B000059TEP,B0000DIXDR,76,4.5,260
6979,6979,142181,0780628799,Video,33556,5,B0002J4ZWS,B00003CXA2,B0001NBLVI,B00003CX95,B00004BZIY,567,4.5,3957
6980,6980,142198,B00006AUN6,Video,13274,5,0792839137,B00005MEV1,6305428077,B00004YA66,630460291X,305,4,1670
6981,6981,142290,0788601865,Video,45763,0,,,,,,0,0,0
6982,6982,142322,0783116438,Video,35013,0,,,,,,2,2.5,8
6983,6983,142353,1569382603,Video,16893,5,B00000IML9,B000009RIB,0007190360,630309189X,0609804774,13,4.5,168
6984,6984,142364,B00005U15J,Video,34456,5,B00005U121,B00006FMC6,B00005YUOD,B00006FMBV,B0006A9GS6,19,5,52
6985,6985,142402,0615114431,Video,117917,0,,,,,,0,0,0
6986,6986,142407,6304214545,Video,34504,5,6304214537,630421460X,6304214596,6302464978,6300270831,3,4.5,16
6987,6987,142423,6302872766,Video,13149,5,B00005LIRD,0783116926,B00005R1N3,B00009PY32,6303957064,302,4.5,1041
6988,6988,142449,630321827X,Video,10929,5,0767800958,B00005RCUR,0767835174,B00005RCUU,097064857X,5,4.5,100
6989,6989,142490,6303194257,Video,14297,1,B00005MKJ3,,,,,0,0,0
6990,6990,142494,B00004YA1U,Video,69336,0,,,,,,3,5,4
6991,6991,142500,6303945678,Video,12812,3,B000274THQ,B00006FDEJ,6302253764,,,5,4,36
6992,6992,142555,6304173318,Video,81717,0,,,,,,0,0,0
6993,6993,142556,6300270173,Video,31871,5,B00005QCTZ,B0006VXMLM,B000056WR0,B00006FDCE,B00006FDC9,20,4,59
6994,6994,142581,6303589049,Video,4892,5,6303589057,6303589022,0393038815,6303640362,6303589030,2,5,13
6995,6995,142614,B00005R272,Video,34400,5,B00004RJ72,B00009AVA7,B00062IVJO,B0002XL37E,B00007GZRS,1,5,7
6996,6996,142615,B00005R271,Video,7633,5,B00007ELF1,0790742799,B00005NRN8,B000059TFN,B0001OGUR2,22,4.5,134
6997,6997,142617,B00005R273,Video,2376,5,B000069I1J,0684818795,0684818787,B00004XMSU,B0000A2ZR5,4,5,40
6998,6998,142629,B00005R27D,Video,35869,5,B0000640RY,B00008XRWU,B0002IQLHQ,6305874867,6305736685,8,3.5,26
6999,6999,142630,B00005R27J,Video,70707,0,,,,,,0,0,0
7000,7000,142632,B00005R27K,Video,34371,5,0805071814,0375760814,0060908890,B0000A02TP,B00005LINC,0,0,0
7001,7001,142635,0935621512,Video,7458,5,0935621229,0935621210,0935621245,0935621555,0935621539,2,2.5,23
7002,7002,142643,B00005R27X,Video,11399,5,B00009MEJ6,B00013WWSY,B00065HKMA,B0000ZMGWK,B0001WTWDI,101,4.5,713
7003,7003,142645,B00005R27Z,Video,8694,5,0792840127,6305127654,B00023P4I8,B00005JMX6,B0000ARD7T,144,4,647
7004,7004,142649,1878558072,Video,20854,3,B000006QEE,B0002JP4YG,6304400810,,,1,5,6
7005,7005,142693,630442972X,Video,310,5,0790731037,0792838408,B00006JMRE,B00004RF9H,B000059TFX,97,4.5,456
7006,7006,142760,6303442846,Video,30575,5,B00006FDC9,B00005JK9L,0767827902,0060540974,1568582307,45,4.5,171
7007,7007,142768,6302457238,Video,28432,5,B00008975T,6305078599,B00009XN8O,B00005ALMF,6305805849,3,2.5,8
7008,7008,142792,6301955285,Video,39740,5,B0006Z2NE0,B0006UEVVS,B0006HBV3M,B00008LDNZ,B0006Z2NDQ,1,4,9
7009,7009,142833,6300216179,Video,714,5,B0000507P8,B00013WVLC,B0000AUHQ4,B00008MTY5,B000056HEF,37,4.5,104
7010,7010,142839,6305198861,Video,13333,5,B00004Y2PT,6304765215,B000093FHC,B0000639HP,0783219733,15,4.5,12
7011,7011,142846,6302320461,Video,26466,5,0782011284,B0001FVE4U,B00008MTY6,B0001FVE4A,0782010040,12,4.5,39
7012,7012,142848,6304473818,Video,18087,5,0792299957,B0002IKVCM,B000069HXC,B00005BIG3,B0000AQS73,7,5,82
7013,7013,142862,B00000ICV1,Video,41692,5,B0000687CA,B00004RYZT,B000077VQ4,B00016MT6Q,6305785309,67,4,195
7014,7014,142899,B00005AR3H,Video,29857,5,B00004R99S,B00024I2Z4,B0001I561E,B00004R99J,B00005RDSQ,248,4.5,737
7015,7015,142951,6301686799,Video,6193,5,B0000558NO,B00004YA71,B00004YA70,B00005ABEP,6305796203,5,3,38
7016,7016,143040,6301290836,Video,1972,5,6305262268,B0000541AT,B00008DP4C,B0000541AP,B00005OCK1,11,4.5,27
7017,7017,143064,B00005J77J,Video,5059,1,B00005UW9Y,,,,,10,4.5,37
7018,7018,143081,B00000F04X,Video,89944,0,,,,,,5,3.5,5
7019,7019,143084,6304258909,Video,15264,5,6304132603,157330736X,6304132581,1573307300,1573307343,7,4,43
7020,7020,143087,6304278837,Video,14161,5,6303912729,6303912737,6303912710,B0000X61V4,6304278853,8,4,62
7021,7021,143096,B00005B6YC,Video,90002,0,,,,,,0,0,0
7022,7022,143104,630218164X,Video,19331,5,6302181585,6302181615,6302181631,6302265835,6302265851,2,1.5,11
7023,7023,143122,0780621395,Video,10763,5,B0000ZG072,B00008DDW9,B0000V492Y,B000274TJ4,B00000JGOJ,10,4.5,29
7024,7024,143127,6304019688,Video,6264,5,B000063K1Q,B00008DDSC,B0000214F0,B0000844JO,B00005JMIJ,55,3.5,1152
7025,7025,143158,B00006B1HM,Video,2819,5,B00005BCML,B00005U8RP,B00005BCMM,B00005LQ3B,0689854625,2,5,7
7026,7026,143159,B00006B1HL,Video,13198,5,0792146344,B000068TSO,6304168179,B00005U8RV,6304830165,0,0,0
7027,7027,143160,B00006B1HO,Video,514,5,1577423232,B000640WGM,0767025296,055338094X,6303453899,2,4.5,4
7028,7028,143161,B00006B1HN,Video,18805,5,B00005LZOF,1574925881,B0001I55WY,B00005NBBL,B0000ALPIX,2,5,32
7029,7029,143165,B00006B1HK,Video,11946,5,B00006BS70,B0000635YC,B0000A02UG,B000067IZM,B00006ADG4,144,5,1250
7030,7030,143169,6300270408,Video,1835,5,6305225761,B00005N90X,B00005N910,B0002TSZHY,B00005ASGF,5,4,23
7031,7031,143212,B00005B6Y6,Video,91587,0,,,,,,0,0,0
7032,7032,143264,B00003CXVO,Video,19263,5,6306010513,B00018WL4E,B000069HZN,B00008YRU1,0783219733,36,3.5,111
7033,7033,143269,0792846664,Video,29151,5,B00005JKFX,0792844033,B0002I83Z4,B00004Z4WX,B00005QCVX,35,4,374
7034,7034,143281,0780618246,Video,3340,3,B0000ZG0TA,B000053V73,1578072093,,,1,5,18
7035,7035,143314,6301649907,Video,67172,0,,,,,,1,1,0
7036,7036,143338,6305197776,Video,33402,0,,,,,,3,4.5,20
7037,7037,143472,B000056PO3,Video,80585,0,,,,,,1,5,4
7038,7038,143486,1891170031,Video,22955,5,1564556662,060980796X,1889071005,1401902995,1889071056,0,0,0
7039,7039,143552,0790745569,Video,4373,5,B0007939MK,B00005JKGZ,B0002OXVDW,B0007939MA,B00008LDNZ,61,4.5,232
7040,7040,143586,B000089SGC,Video,79677,0,,,,,,0,0,0
7041,7041,143588,0970279612,Video,75201,0,,,,,,4,4,9
7042,7042,143589,6304400896,Video,540,5,6303467814,156832779X,1568322267,1568328605,B00005BCOT,1,3,13
7043,7043,143597,B000067JBP,Video,31516,0,,,,,,2,5,8
7044,7044,143599,B000067JBG,Video,53636,5,B000065625,B00009Q4WE,6305870810,B00005NGA0,B00005OBBF,8,5,69
7045,7045,143645,B000067JB7,Video,40355,0,,,,,,0,0,0
7046,7046,143646,B000067JB5,Video,56492,0,,,,,,0,0,0
7047,7047,143675,6303333079,Video,7535,5,B00008LDNZ,B00074DY0M,B00074DY0W,B0007ZEO8C,B000055XM8,40,4,416
7048,7048,143694,1888617020,Video,11613,4,1888617098,6303366759,188861708X,B00005UOT4,,3,4.5,14
7049,7049,143710,6302130417,Video,8432,5,6302433061,6304031106,6305194556,6304766904,B00000DMJG,9,4,103
7050,7050,143727,0792841859,Video,145,5,B00002ND76,0790732211,B000053V7G,0783231202,B000051YMQ,48,4,311
7051,7051,143732,6304286902,Video,12930,5,B00005QT9P,B00001MXXH,B00005R5G9,6305428050,B00004RJ73,35,4,143
7052,7052,143734,B00005LO5X,Video,86284,0,,,,,,2,4.5,3
7053,7053,143793,B00000G3GJ,Video,30361,5,B000094J68,630397323X,6304438990,6300200086,6302303575,8,3,98
7054,7054,143855,6301045750,Video,22188,5,B00005BH23,B0000WN0NW,B00074DY0M,B00008LDNZ,B00074DY0W,29,4,188
7055,7055,143870,6304628951,Video,7665,0,,,,,,1,5,17
7056,7056,143881,6303153305,Video,8112,5,B000053VBK,B00005JKG1,B00005TNEQ,B00005JL57,B00005N8A9,105,4.5,690
7057,7057,143886,B00005U59Z,Video,36378,5,B0000714EX,B0000DC3TN,B0000714EV,B000056HTI,B000065U2I,0,0,0
7058,7058,143973,B00000IQUT,Video,5964,5,B000068IEU,B00009W0U4,6305869820,B0002VEUIK,B00005U12T,171,3,1245
7059,7059,143982,B00000IQUQ,Video,14683,3,6301090330,B00026L8US,6304279019,,,4,3,14
7060,7060,144021,6303890253,Video,4487,5,0780622057,B00008979N,0783227094,B0002YYEZG,B00006RCOC,123,4,231
7061,7061,144041,0970499418,Video,48979,0,,,,,,1,5,10
7062,7062,144054,0780609611,Video,31478,5,B0000D0YXU,B00023P4I8,B0001Y4MHM,B0001932ZU,0783230559,18,3.5,175
7063,7063,144075,630018207X,Video,5811,2,630277943X,6300182061,,,,9,3.5,41
7064,7064,144079,630275660X,Video,63534,0,,,,,,0,0,0
7065,7065,144095,0792841808,Video,15738,5,0767817729,B00029NKU6,B00005ATZT,6304712588,0790731959,31,4.5,143
7066,7066,144105,0790749610,Video,18755,4,0790749629,078062579X,6302136261,0780625781,,5,5,16
7067,7067,144119,6303394124,Video,20114,5,B000002KP6,6303394159,6303394183,6303394167,6303394094,2,4.5,5
7068,7068,144124,B0000063ZA,Video,82654,0,,,,,,4,5,7
7069,7069,144126,B00000F11O,Video,107433,0,,,,,,0,0,0
7070,7070,144132,B00000F11F,Video,948,5,B0006B2A7E,6301868668,6301651553,B00000I1Y0,B00000I1Y1,2,2.5,28
7071,7071,144162,6303049273,Video,36966,0,,,,,,9,5,27
7072,7072,144165,B00000F119,Video,113480,0,,,,,,0,0,0
7073,7073,144166,B00000F118,Video,36358,5,B00005JKGO,B00005QAPG,B00005JKPT,B00005JLV6,B00005M2C9,18,3.5,203
7074,7074,144200,B00004W5UA,Video,14485,5,B00003CXS4,B000068DBC,6305313687,B000050FEN,B00008975Z,5,4.5,13
7075,7075,144209,B000006DAL,Video,20882,5,B00005JKEZ,6305428077,6302921511,B0000DZ3C0,B00006JU7U,5,4.5,39
7076,7076,144218,630587574X,Video,66813,0,,,,,,0,0,0
7077,7077,144235,B00000K2II,Video,10476,5,B00005TZ9Q,0972179526,B0002FAEEA,B00004Z4O2,6303059686,6,5,47
7078,7078,144252,B00004W5U2,Video,27986,2,6302208645,B00004W5U3,,,,2,5,11
7079,7079,144255,B00004W5U4,Video,3453,5,6305320098,6304907702,6304561849,6304907672,6305320101,2,4.5,10
7080,7080,144318,6304288891,Video,9391,1,6302308208,,,,,3,3.5,23
7081,7081,144320,1563710862,Video,43982,1,6303400825,,,,,0,0,0
7082,7082,144324,B00005NBB2,Video,51821,5,B000063K0I,1572526599,B00064AEQK,B0000AGWRF,B00005JLPK,5,4,34
7083,7083,144402,6302341108,Video,18909,5,6302478960,6302478979,6301964071,6301965922,630197848X,7,4.5,24
7084,7084,144416,6303454992,Video,16364,5,6303950787,6303454895,6303568084,6304176929,6304359497,6,4,13
7085,7085,144490,B00008WJDM,Video,1128,5,B00008WJDK,B0002B15M4,B00008WJDP,B0002B15MO,B0002B15ME,15,4,56
7086,7086,144494,B00000INDL,Video,53249,0,,,,,,1,5,11
7087,7087,144511,1585870420,Video,18062,5,0819560863,6302253764,6302919789,B0002JP2OI,0800632753,9,5,86
7088,7088,144541,B00005NBBZ,Video,2051,5,B00008J2I7,B000227EMI,B00004Y6AE,B000062XE2,0784017883,4,5,25
7089,7089,144562,6302814766,Video,4150,2,0790742829,B0002OXVG4,,,,17,3,16
7090,7090,144570,B00000JRUB,Video,636,5,B0000542D2,6304708491,B0001JXPSO,B0002B55WA,B00008GKEG,234,4.5,1187
7091,7091,144580,B00000JKV8,Video,24074,5,B00005U18W,B0001GH7VS,B0002HDXTQ,0780623681,6300199193,2,4,11
7092,7092,144585,B00000JKVX,Video,45550,0,,,,,,2,5,14
7093,7093,144629,6302390389,Video,27498,5,6302390397,6302390400,6302390419,0790731304,0790731312,1,5,14
7094,7094,144636,6302538157,Video,9653,2,B0001NYIDQ,6303377785,,,,15,5,24
7095,7095,144637,B00006AULD,Video,8334,5,B0000844MM,B00006AUHU,B0000DKDUU,B0000844MO,B0000ZMH5Q,6,4,65
7096,7096,144644,B00004KHAZ,Video,65533,0,,,,,,0,0,0
7097,7097,144656,6302816181,Video,25631,5,B00009AOBJ,B0001NBMH6,0767821785,B00008AOTR,6304779666,10,4,104
7098,7098,144658,0679891447,Video,22046,0,,,,,,1,5,1
7099,7099,144695,6302424852,Video,7119,5,630242500X,630220898X,6302120543,630218021X,630438954X,8,4,58
7100,7100,144738,6303893422,Video,18225,5,6303893368,6303293670,078942147X,6303893449,6304165293,3,5,3
7101,7101,144795,0966141830,Video,49774,5,B0001VTPUE,B00007ELED,B0002ERXB8,B00023P4I8,B000305ZXO,7,3,12
7102,7102,144821,157492639X,Video,3343,5,B000093NTL,B00004W46I,B00005N914,B000065U2V,6305783926,76,4.5,326
7103,7103,144981,6302797535,Video,9637,5,6305882649,B00005Q4D6,B0002I832C,B00015HVN8,B0000DZTOM,84,4.5,270
7104,7104,144982,1568328478,Video,134,5,1568328397,1568322267,6303467814,1568328605,1568327447,2,4,20
7105,7105,144987,B00005QB50,Video,40878,0,,,,,,17,4,29
7106,7106,145017,6305506302,Video,61432,5,B00006RCLE,6304153066,B00005RT3P,B00005ASSD,B00005NBCI,41,3.5,237
7107,7107,145031,630291731X,Video,65210,0,,,,,,7,4.5,116
7108,7108,145038,6302787076,Video,17847,5,630213014X,6304145519,6303521045,B00003IXDU,B00005O5JL,6,4,12
7109,7109,145058,0939263130,Video,17802,5,6301475909,B00005MNUX,0939263211,6305806446,1573441449,3,3,84
7110,7110,145067,0767021258,Video,64559,0,,,,,,0,0,0
7111,7111,145085,1573624136,Video,19330,5,6304124376,1573628298,1573626538,B000022TRU,157362828X,5,2.5,17
7112,7112,145089,6300213544,Video,33432,5,6300213536,6300213552,6300213587,630021334X,6300213269,8,4,24
7113,7113,145115,6304745346,Video,60075,5,B0000694WE,6305801193,B0000541U5,6305958653,6305874905,41,3.5,72
7114,7114,145136,B0000064BH,Video,108817,0,,,,,,0,0,0
7115,7115,145138,6302761948,Video,25504,5,B0001MDPJ0,B00064AERO,B000094Q1L,B00067OLN4,B00005Y3ZM,10,4.5,102
7116,7116,145180,6303861814,Video,15069,5,6303861830,6303861849,1896223141,0966574303,6303861822,1,5,2
7117,7117,145182,1565672755,Video,83476,0,,,,,,0,0,0
7118,7118,145252,B00004YS7F,Video,7843,5,B00005UW81,0842332367,B000051S4V,B000051S4T,0842329242,960,4,4791
7119,7119,145272,B00004S9W5,Video,42338,0,,,,,,2,5,17
7120,7120,145303,B00003OKQT,Video,18818,5,B00005Q79A,6305268827,6304884419,B00009MECF,B00001YXH8,56,4.5,171
7121,7121,145304,6304961928,Video,94694,0,,,,,,0,0,0
7122,7122,145315,6303313949,Video,8500,5,630463949X,B00005RIIP,B00092ZMDY,1573300934,B00004XMSE,258,4.5,1060
7123,7123,145316,6304872496,Video,12391,0,,,,,,4,4,16
7124,7124,145326,1890123099,Video,32544,0,,,,,,2,2.5,4
